data,descricao,tipo,valor
2022-10-19,Reembolso,receita,8947.06
2023-06-25,Venda de produto,receita,6313.97
2023-07-19,Investimento,receita,3062.08
2022-02-15,Conta de luz,despesa,-9192.5
2023-03-23,Conta de luz,despesa,-667.51
2022-04-17,Aluguel,despesa,-8977.95
2022-01-31,Compra de estoque,despesa,-9706.65
2022-10-26,Salário,receita,6221.33
2022-03-01,Manutenção,despesa,-4871.21
2022-09-10,Investimento,receita,9022.63
2023-03-14,Conta de luz,despesa,-5471.6
2022-11-02,Investimento,receita,1000.79
2022-07-18,Manutenção,despesa,-9041.11
2022-01-04,Manutenção,despesa,-8525.77
2023-08-31,Salário,receita,1287.79
2022-08-15,Aluguel,despesa,-9495.55
2022-09-11,Reembolso,receita,4838.07
2023-01-18,Compra de estoque,despesa,-7790.12
2023-10-26,Venda de produto,receita,729.1
2022-01-18,Investimento,receita,8927.69
2022-09-16,Aluguel,despesa,-9076.63
2023-03-12,Salário,receita,8899.9
2022-07-19,Reembolso,receita,3509.01
2022-06-24,Investimento,receita,4534.91
2022-04-20,Compra de estoque,despesa,-9321.16
2022-10-15,Manutenção,despesa,-1329.94
2023-01-23,Aluguel,despesa,-2749.19
2023-03-01,Manutenção,despesa,-4781.68
2023-08-21,Investimento,receita,8097.42
2022-08-22,Salário,receita,357.41
2023-05-01,Conta de luz,despesa,-9459.45
2022-10-18,Aluguel,despesa,-3818.32
2023-05-20,Venda de produto,receita,4555.0
2023-05-29,Investimento,receita,6217.66
2023-01-30,Venda de produto,receita,8072.2
2023-07-30,Conta de luz,despesa,-9477.99
2023-03-21,Investimento,receita,6794.79
2022-08-12,Aluguel,despesa,-9033.61
2023-03-27,Compra de estoque,despesa,-553.02
2023-07-03,Investimento,receita,5451.03
2022-06-26,Manutenção,despesa,-6382.12
2023-09-03,Conta de luz,despesa,-1880.57
2023-07-18,Compra de estoque,despesa,-9293.96
2023-11-12,Investimento,receita,9219.08
2023-06-22,Aluguel,despesa,-9785.74
2023-08-10,Salário,receita,692.53
2022-09-13,Compra de estoque,despesa,-7372.51
2022-12-31,Investimento,receita,6937.8
2022-07-13,Venda de produto,receita,2460.38
2023-10-26,Investimento,receita,1722.51
2023-02-18,Compra de estoque,despesa,-3815.27
2023-08-14,Manutenção,despesa,-4896.3
2022-06-19,Compra de estoque,despesa,-255.69
2022-09-24,Manutenção,despesa,-9798.89
2022-10-02,Investimento,receita,8048.67
2022-06-18,Venda de produto,receita,6603.86
2023-08-25,Compra de estoque,despesa,-3932.62
2023-05-08,Manutenção,despesa,-3575.64
2023-01-02,Aluguel,despesa,-3572.01
2023-03-04,Reembolso,receita,4640.42
2023-06-13,Reembolso,receita,3231.3
2023-05-17,Conta de luz,despesa,-5286.72
2023-09-21,Manutenção,despesa,-2224.83
2022-02-25,Venda de produto,receita,9965.57
2023-07-29,Conta de luz,despesa,-7658.56
2023-10-01,Manutenção,despesa,-4619.75
2023-10-11,Reembolso,receita,6532.47
2023-06-03,Compra de estoque,despesa,-9820.24
2023-08-25,Salário,receita,9592.27
2023-06-01,Manutenção,despesa,-140.76
2023-06-25,Conta de luz,despesa,-9352.48
2022-11-14,Manutenção,despesa,-3366.51
2023-12-19,Salário,receita,1566.9
2023-03-25,Aluguel,despesa,-2345.86
2023-06-13,Aluguel,despesa,-8065.99
2023-08-27,Manutenção,despesa,-4684.86
2023-08-25,Conta de luz,despesa,-716.43
2023-05-24,Aluguel,despesa,-7562.23
2022-05-01,Conta de luz,despesa,-4702.43
2023-06-06,Venda de produto,receita,6131.32
2022-05-23,Salário,receita,8268.25
2023-04-16,Conta de luz,despesa,-4343.02
2022-05-03,Manutenção,despesa,-9430.45
2022-07-02,Reembolso,receita,5153.49
2022-12-21,Aluguel,despesa,-7033.87
2022-04-08,Venda de produto,receita,2071.27
2022-02-25,Reembolso,receita,2038.33
2022-03-09,Aluguel,despesa,-1213.58
2022-11-10,Venda de produto,receita,7202.69
2023-10-17,Conta de luz,despesa,-9436.5
2022-02-28,Venda de produto,receita,8338.51
2023-01-31,Venda de produto,receita,6983.77
2023-01-30,Venda de produto,receita,7363.8
2023-12-02,Manutenção,despesa,-7168.41
2023-11-19,Venda de produto,receita,1935.22
2022-02-08,Reembolso,receita,7915.6
2022-03-15,Compra de estoque,despesa,-3952.63
2023-04-09,Investimento,receita,6748.95
2023-08-18,Reembolso,receita,2019.47
2023-04-07,Compra de estoque,despesa,-9809.0
2023-06-26,Investimento,receita,2268.19
2022-04-01,Manutenção,despesa,-8903.27
2022-09-01,Aluguel,despesa,-8445.35
2022-12-13,Aluguel,despesa,-3883.01
2023-03-29,Salário,receita,4700.94
2022-06-23,Manutenção,despesa,-4148.27
2022-09-06,Reembolso,receita,7580.68
2023-08-15,Manutenção,despesa,-3951.39
2023-10-13,Salário,receita,2923.18
2022-12-23,Compra de estoque,despesa,-1639.74
2023-06-09,Salário,receita,4146.41
2023-07-26,Manutenção,despesa,-4357.05
2022-06-06,Salário,receita,3321.03
2023-07-22,Salário,receita,3112.88
2022-06-15,Investimento,receita,7499.92
2022-09-28,Aluguel,despesa,-8141.65
2023-07-06,Compra de estoque,despesa,-7149.34
2022-08-01,Venda de produto,receita,5124.6
2022-03-28,Salário,receita,270.52
2023-11-30,Investimento,receita,3114.72
2023-02-01,Venda de produto,receita,2511.15
2022-04-19,Manutenção,despesa,-1759.46
2023-01-07,Venda de produto,receita,1879.77
2023-07-13,Investimento,receita,167.62
2023-12-08,Conta de luz,despesa,-6684.9
2022-02-25,Conta de luz,despesa,-4142.23
2023-08-08,Manutenção,despesa,-8630.83
2022-01-06,Aluguel,despesa,-901.46
2023-12-25,Venda de produto,receita,1325.75
2023-05-19,Conta de luz,despesa,-3724.7
2023-05-08,Conta de luz,despesa,-3006.71
2023-08-31,Conta de luz,despesa,-1197.46
2023-05-17,Investimento,receita,5258.0
2023-12-01,Venda de produto,receita,6648.15
2022-06-10,Aluguel,despesa,-6732.81
2022-06-16,Manutenção,despesa,-2941.89
2023-06-25,Aluguel,despesa,-5034.39
2022-06-13,Manutenção,despesa,-5776.27
2023-02-02,Aluguel,despesa,-8319.9
2022-10-03,Salário,receita,3490.45
2022-06-19,Compra de estoque,despesa,-9014.02
2022-03-05,Investimento,receita,6318.63
2022-11-20,Venda de produto,receita,2578.86
2023-05-09,Conta de luz,despesa,-1606.64
2022-01-02,Manutenção,despesa,-2763.89
2023-11-03,Compra de estoque,despesa,-5472.97
2023-09-13,Salário,receita,877.13
2023-02-25,Salário,receita,1382.44
2022-05-17,Manutenção,despesa,-3244.55
2022-08-10,Compra de estoque,despesa,-5558.06
2023-02-11,Salário,receita,1017.52
2022-12-13,Reembolso,receita,6146.77
2022-04-09,Conta de luz,despesa,-148.42
2023-09-26,Manutenção,despesa,-9978.96
2023-08-28,Salário,receita,2745.18
2023-12-07,Venda de produto,receita,3870.39
2023-12-28,Venda de produto,receita,9803.52
2022-12-02,Salário,receita,2111.93
2023-10-14,Manutenção,despesa,-9612.14
2022-09-26,Reembolso,receita,7229.34
2023-02-25,Reembolso,receita,2074.03
2023-04-09,Investimento,receita,3561.5
2023-09-24,Salário,receita,1345.55
2023-06-10,Compra de estoque,despesa,-3550.69
2022-01-14,Conta de luz,despesa,-8193.1
2022-03-29,Manutenção,despesa,-4709.39
2022-01-24,Reembolso,receita,2375.38
2023-08-16,Investimento,receita,1251.87
2022-08-16,Manutenção,despesa,-1789.54
2023-04-23,Aluguel,despesa,-1469.02
2023-04-04,Conta de luz,despesa,-3617.04
2022-03-29,Reembolso,receita,5604.06
2023-07-07,Reembolso,receita,5075.57
2023-10-14,Salário,receita,6031.62
2023-12-24,Conta de luz,despesa,-8768.92
2023-06-06,Conta de luz,despesa,-1614.85
2022-04-24,Reembolso,receita,5211.11
2022-07-20,Manutenção,despesa,-5393.18
2023-10-11,Conta de luz,despesa,-9103.38
2022-09-22,Compra de estoque,despesa,-1443.51
2022-12-25,Salário,receita,1259.14
2022-08-20,Venda de produto,receita,3746.78
2022-07-12,Compra de estoque,despesa,-5651.31
2022-03-17,Reembolso,receita,2042.63
2022-08-11,Conta de luz,despesa,-9907.95
2023-02-15,Investimento,receita,7693.38
2023-10-07,Reembolso,receita,3657.44
2023-12-27,Aluguel,despesa,-3525.63
2022-12-14,Compra de estoque,despesa,-4644.19
2022-10-04,Conta de luz,despesa,-8869.2
2023-06-29,Manutenção,despesa,-8890.24
2022-04-11,Investimento,receita,5600.0
2022-06-27,Conta de luz,despesa,-7430.91
2022-11-10,Aluguel,despesa,-6230.65
2023-02-20,Conta de luz,despesa,-7956.13
2022-08-29,Manutenção,despesa,-9601.67
2022-11-15,Investimento,receita,9895.29
2023-12-11,Aluguel,despesa,-8797.67
2022-07-10,Manutenção,despesa,-6848.78
2022-03-06,Manutenção,despesa,-8973.81
2023-08-07,Compra de estoque,despesa,-2059.38
2022-04-27,Investimento,receita,2540.43
2022-08-28,Investimento,receita,3231.19
2022-07-23,Salário,receita,3529.04
2023-05-06,Conta de luz,despesa,-5976.54
2022-07-03,Venda de produto,receita,8715.18
2022-10-25,Reembolso,receita,9685.93
2022-08-06,Manutenção,despesa,-5471.75
2023-07-04,Compra de estoque,despesa,-5398.73
2022-02-11,Investimento,receita,7237.85
2023-10-03,Reembolso,receita,5122.44
2023-11-28,Salário,receita,4347.35
2023-07-11,Salário,receita,4119.13
2022-04-27,Venda de produto,receita,1930.99
2022-04-06,Compra de estoque,despesa,-652.39
2023-07-18,Reembolso,receita,5108.93
2023-08-31,Conta de luz,despesa,-9029.57
2023-06-05,Reembolso,receita,218.23
2023-07-05,Investimento,receita,5655.63
2023-07-29,Reembolso,receita,7417.05
2023-06-24,Reembolso,receita,8458.52
2023-07-22,Investimento,receita,9307.21
2022-06-07,Salário,receita,5440.08
2022-03-08,Venda de produto,receita,8903.37
2023-10-08,Venda de produto,receita,7825.35
2022-07-11,Aluguel,despesa,-9044.04
2022-05-09,Manutenção,despesa,-6459.87
2022-09-12,Reembolso,receita,2335.53
2022-09-22,Manutenção,despesa,-9527.92
2022-09-15,Investimento,receita,4825.86
2023-11-24,Compra de estoque,despesa,-2028.64
2022-01-07,Venda de produto,receita,503.72
2023-06-04,Salário,receita,2467.33
2023-04-06,Salário,receita,3422.05
2022-03-14,Reembolso,receita,8207.57
2023-02-25,Reembolso,receita,6598.44
2022-03-01,Conta de luz,despesa,-3413.4
2022-02-19,Conta de luz,despesa,-4431.83
2023-03-29,Conta de luz,despesa,-1317.87
2023-10-02,Reembolso,receita,9589.13
2022-07-24,Aluguel,despesa,-6195.37
2022-04-21,Conta de luz,despesa,-9336.95
2023-03-13,Compra de estoque,despesa,-6159.23
2022-09-27,Conta de luz,despesa,-3304.1
2022-12-18,Venda de produto,receita,2848.06
2022-04-18,Compra de estoque,despesa,-8782.15
2022-04-05,Compra de estoque,despesa,-8762.47
2023-03-02,Manutenção,despesa,-2769.03
2023-08-31,Reembolso,receita,2116.12
2022-07-04,Aluguel,despesa,-999.39
2023-10-30,Investimento,receita,645.28
2022-09-01,Aluguel,despesa,-5752.07
2022-11-30,Investimento,receita,1562.86
2023-09-26,Venda de produto,receita,2590.29
2023-03-24,Investimento,receita,1744.09
2023-06-23,Compra de estoque,despesa,-3106.44
2022-09-20,Investimento,receita,6750.86
2023-11-15,Conta de luz,despesa,-7397.42
2023-11-11,Compra de estoque,despesa,-1862.63
2023-01-29,Salário,receita,7659.79
2023-02-27,Compra de estoque,despesa,-5622.77
2022-06-12,Conta de luz,despesa,-2237.94
2023-05-13,Compra de estoque,despesa,-9141.64
2022-07-24,Conta de luz,despesa,-5978.47
2023-05-22,Investimento,receita,9832.25
2022-09-14,Venda de produto,receita,3105.69
2022-12-23,Venda de produto,receita,946.74
2022-01-12,Investimento,receita,4662.63
2022-12-23,Reembolso,receita,6752.73
2022-08-01,Salário,receita,8985.48
2023-05-18,Aluguel,despesa,-2872.93
2022-02-28,Aluguel,despesa,-4602.92
2022-06-25,Salário,receita,5066.8
2022-02-27,Aluguel,despesa,-4671.42
2022-10-10,Compra de estoque,despesa,-2096.6
2022-07-04,Manutenção,despesa,-5624.27
2022-03-16,Compra de estoque,despesa,-1121.46
2023-03-28,Conta de luz,despesa,-7585.52
2023-05-24,Salário,receita,6266.69
2023-12-08,Reembolso,receita,3495.96
2022-11-26,Manutenção,despesa,-9880.56
2022-06-13,Venda de produto,receita,4050.16
2023-10-21,Investimento,receita,2874.15
2023-06-24,Aluguel,despesa,-6945.83
2023-01-19,Conta de luz,despesa,-4307.18
2023-10-09,Compra de estoque,despesa,-6714.04
2023-03-24,Investimento,receita,7865.6
2023-02-14,Manutenção,despesa,-9448.76
2023-10-04,Manutenção,despesa,-1595.16
2022-06-01,Reembolso,receita,8132.77
2023-01-13,Salário,receita,4680.95
2023-03-13,Salário,receita,2426.87
2023-07-14,Venda de produto,receita,1856.55
2022-02-25,Salário,receita,4978.82
2022-05-19,Manutenção,despesa,-2140.76
2022-09-28,Salário,receita,8360.73
2022-07-15,Compra de estoque,despesa,-6435.93
2022-10-17,Conta de luz,despesa,-2028.22
2022-08-21,Aluguel,despesa,-8336.91
2023-09-03,Salário,receita,4683.01
2023-06-17,Salário,receita,2056.17
2023-12-27,Aluguel,despesa,-6472.28
2023-05-03,Venda de produto,receita,1870.51
2023-12-25,Compra de estoque,despesa,-8114.23
2023-05-20,Investimento,receita,372.29
2023-07-12,Salário,receita,3843.1
2023-04-17,Venda de produto,receita,2434.64
2023-10-04,Aluguel,despesa,-9992.8
2022-03-16,Manutenção,despesa,-1088.75
2023-07-16,Investimento,receita,4799.9
2023-03-08,Conta de luz,despesa,-2356.19
2023-04-16,Reembolso,receita,4991.46
2022-02-04,Conta de luz,despesa,-6382.55
2022-10-04,Compra de estoque,despesa,-4107.76
2023-05-19,Reembolso,receita,9611.2
2023-11-10,Manutenção,despesa,-7058.67
2022-06-09,Manutenção,despesa,-3821.35
2023-04-17,Investimento,receita,4768.23
2023-08-31,Salário,receita,8858.27
2022-11-19,Manutenção,despesa,-6760.48
2022-05-20,Reembolso,receita,8069.87
2023-11-06,Venda de produto,receita,8653.37
2022-08-18,Manutenção,despesa,-4802.96
2023-04-06,Manutenção,despesa,-6735.68
2023-12-05,Manutenção,despesa,-9857.5
2023-11-28,Compra de estoque,despesa,-8699.52
2022-03-26,Compra de estoque,despesa,-968.65
2023-11-26,Manutenção,despesa,-7631.39
2022-10-21,Manutenção,despesa,-8283.06
2022-12-22,Reembolso,receita,5243.37
2022-06-30,Venda de produto,receita,6663.77
2023-08-21,Conta de luz,despesa,-9196.33
2023-02-26,Investimento,receita,2173.74
2022-11-15,Reembolso,receita,7859.51
2022-04-11,Compra de estoque,despesa,-3996.18
2022-01-10,Conta de luz,despesa,-9815.57
2023-06-22,Manutenção,despesa,-8446.91
2022-10-11,Aluguel,despesa,-5129.33
2022-09-06,Manutenção,despesa,-3165.65
2023-03-19,Compra de estoque,despesa,-974.72
2023-03-07,Salário,receita,1030.3
2022-10-27,Venda de produto,receita,4748.02
2022-05-25,Aluguel,despesa,-7107.33
2022-03-31,Conta de luz,despesa,-3130.35
2022-09-26,Venda de produto,receita,1585.0
2023-04-25,Salário,receita,6870.18
2022-10-10,Reembolso,receita,9719.92
2022-10-08,Investimento,receita,7110.25
2022-01-25,Salário,receita,5403.33
2023-05-18,Aluguel,despesa,-7296.62
2022-10-02,Investimento,receita,9566.57
2022-01-12,Manutenção,despesa,-8720.0
2022-07-23,Compra de estoque,despesa,-2427.7
2023-11-24,Manutenção,despesa,-8878.36
2022-11-19,Manutenção,despesa,-8628.42
2022-04-03,Conta de luz,despesa,-6626.91
2022-08-13,Investimento,receita,3060.01
2023-04-01,Reembolso,receita,5272.76
2023-07-03,Reembolso,receita,8842.31
2023-12-26,Venda de produto,receita,8836.59
2023-09-15,Venda de produto,receita,7881.01
2022-11-29,Reembolso,receita,2969.2
2023-08-04,Venda de produto,receita,4460.43
2023-05-08,Reembolso,receita,7121.6
2023-10-04,Investimento,receita,2777.02
2023-01-17,Aluguel,despesa,-4951.88
2022-09-16,Venda de produto,receita,6272.8
2023-02-26,Compra de estoque,despesa,-517.06
2023-07-31,Salário,receita,5052.0
2022-01-02,Manutenção,despesa,-7360.53
2022-03-23,Compra de estoque,despesa,-5990.94
2023-12-09,Aluguel,despesa,-8969.9
2023-10-24,Venda de produto,receita,5905.08
2022-08-21,Salário,receita,6476.59
2022-08-03,Reembolso,receita,5834.13
2023-03-31,Reembolso,receita,8773.64
2023-07-10,Aluguel,despesa,-3200.66
2023-11-05,Conta de luz,despesa,-5427.02
2023-08-14,Investimento,receita,5428.96
2023-09-03,Investimento,receita,6099.36
2023-09-07,Aluguel,despesa,-5018.21
2023-03-11,Conta de luz,despesa,-3542.66
2023-02-26,Investimento,receita,8756.41
2023-06-20,Venda de produto,receita,7901.14
2023-09-19,Venda de produto,receita,5955.43
2022-08-13,Salário,receita,6781.05
2023-10-06,Conta de luz,despesa,-8726.8
2022-11-02,Venda de produto,receita,9478.69
2023-03-14,Compra de estoque,despesa,-9569.4
2023-09-10,Investimento,receita,4297.21
2022-06-06,Venda de produto,receita,5246.31
2023-08-27,Venda de produto,receita,1095.98
2022-11-16,Reembolso,receita,1579.99
2023-08-13,Aluguel,despesa,-2251.97
2022-01-13,Compra de estoque,despesa,-822.98
2023-06-16,Investimento,receita,2237.46
2022-02-14,Aluguel,despesa,-9560.11
2023-10-17,Manutenção,despesa,-1069.39
2023-02-25,Compra de estoque,despesa,-3565.37
2022-01-19,Salário,receita,1780.09
2022-09-10,Salário,receita,7775.07
2023-01-03,Reembolso,receita,4585.96
2022-04-21,Manutenção,despesa,-784.79
2023-10-22,Conta de luz,despesa,-5533.01
2022-06-18,Manutenção,despesa,-1774.92
2022-08-15,Salário,receita,1744.04
2022-06-18,Manutenção,despesa,-1255.21
2022-05-04,Compra de estoque,despesa,-6102.14
2022-09-13,Aluguel,despesa,-3298.38
2023-05-04,Conta de luz,despesa,-3423.97
2022-08-07,Reembolso,receita,1724.7
2022-01-28,Investimento,receita,8573.16
2022-09-16,Manutenção,despesa,-6200.51
2022-07-28,Conta de luz,despesa,-344.72
2023-05-25,Reembolso,receita,7522.73
2022-08-25,Venda de produto,receita,3126.45
2022-03-31,Manutenção,despesa,-552.31
2023-03-04,Salário,receita,8895.63
2022-04-14,Venda de produto,receita,8955.12
2022-04-03,Salário,receita,9826.48
2023-11-27,Venda de produto,receita,3414.02
2023-03-30,Investimento,receita,2672.36
2022-04-30,Investimento,receita,6228.28
2022-02-17,Conta de luz,despesa,-4088.45
2022-08-28,Venda de produto,receita,8018.12
2022-06-12,Compra de estoque,despesa,-4846.22
2022-08-30,Investimento,receita,6402.2
2023-05-17,Aluguel,despesa,-7648.01
2022-12-31,Reembolso,receita,399.81
2023-11-18,Reembolso,receita,7006.92
2023-08-27,Aluguel,despesa,-4523.98
2022-12-27,Investimento,receita,4079.74
2022-09-18,Manutenção,despesa,-7676.7
2023-01-15,Compra de estoque,despesa,-9882.17
2022-07-24,Venda de produto,receita,8233.87
2023-06-16,Conta de luz,despesa,-491.28
2023-03-21,Aluguel,despesa,-5824.63
2022-12-27,Aluguel,despesa,-1554.55
2023-10-20,Venda de produto,receita,9840.63
2022-01-18,Reembolso,receita,1006.47
2022-07-06,Salário,receita,7591.67
2022-06-28,Investimento,receita,1851.99
2023-04-02,Conta de luz,despesa,-1351.17
2023-01-11,Aluguel,despesa,-2570.48
2023-04-06,Aluguel,despesa,-1670.7
2023-04-06,Investimento,receita,2150.48
2023-02-27,Reembolso,receita,7127.74
2023-11-10,Compra de estoque,despesa,-2326.88
2022-08-20,Investimento,receita,1732.53
2022-08-11,Manutenção,despesa,-2462.66
2022-08-18,Aluguel,despesa,-1939.62
2023-03-10,Manutenção,despesa,-8815.57
2023-05-21,Aluguel,despesa,-9280.11
2022-02-14,Venda de produto,receita,1569.71
2023-05-18,Investimento,receita,9380.35
2022-10-10,Compra de estoque,despesa,-2301.18
2023-01-17,Reembolso,receita,2624.35
2023-04-03,Investimento,receita,6342.33
2023-10-03,Salário,receita,1507.42
2023-10-12,Manutenção,despesa,-3941.58
2023-01-25,Compra de estoque,despesa,-5488.95
2023-12-23,Compra de estoque,despesa,-7976.9
2023-11-14,Reembolso,receita,6192.85
2022-11-29,Compra de estoque,despesa,-6168.55
2022-08-19,Salário,receita,5072.39
2022-09-12,Investimento,receita,1548.77
2023-11-22,Compra de estoque,despesa,-6695.09
2022-08-06,Investimento,receita,7320.98
2023-07-28,Manutenção,despesa,-3091.21
2022-01-17,Salário,receita,594.38
2022-10-28,Venda de produto,receita,1381.22
2022-03-17,Compra de estoque,despesa,-6283.89
2022-09-11,Salário,receita,7984.47
2022-04-14,Investimento,receita,4690.83
2023-10-21,Manutenção,despesa,-3520.81
2023-03-06,Conta de luz,despesa,-8193.47
2023-06-18,Aluguel,despesa,-9668.49
2022-07-06,Venda de produto,receita,7355.37
2023-08-04,Investimento,receita,2408.05
2023-05-20,Aluguel,despesa,-1052.86
2023-08-01,Salário,receita,243.77
2022-01-16,Salário,receita,3766.37
2023-01-11,Reembolso,receita,2949.37
2023-06-06,Investimento,receita,2659.1
2023-03-30,Venda de produto,receita,1201.36
2023-02-21,Compra de estoque,despesa,-7523.84
2023-02-16,Aluguel,despesa,-5758.23
2022-07-12,Manutenção,despesa,-410.48
2022-06-23,Manutenção,despesa,-2867.78
2023-04-22,Conta de luz,despesa,-7961.16
2022-08-19,Venda de produto,receita,2688.62
2023-01-10,Conta de luz,despesa,-6096.4
